"id","category","title_en","title_ar","title_zh","desc_en","desc_ar","desc_zh","retail","c_supply","b_supply","a_supply","main_image","detail_01","detail_02","detail_03","detail_04"
"ORDER-371582","gaming","Gaming and entertainment product 22","منتج الألعاب والترفيه 22","游戏娱乐商品 22","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371582/main.webp","assets/products/gaming/ORDER-371582/detail-01.webp","assets/products/gaming/ORDER-371582/detail-02.webp","assets/products/gaming/ORDER-371582/detail-03.webp","assets/products/gaming/ORDER-371582/detail-04.webp"
"ORDER-371583","gaming","Gaming and entertainment product 23","منتج الألعاب والترفيه 23","游戏娱乐商品 23","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371583/main.webp","assets/products/gaming/ORDER-371583/detail-01.webp","assets/products/gaming/ORDER-371583/detail-02.webp","assets/products/gaming/ORDER-371583/detail-03.webp","assets/products/gaming/ORDER-371583/detail-04.webp"
"ORDER-371584","gaming","Gaming and entertainment product 24","منتج الألعاب والترفيه 24","游戏娱乐商品 24","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371584/main.webp","assets/products/gaming/ORDER-371584/detail-01.webp","assets/products/gaming/ORDER-371584/detail-02.webp","assets/products/gaming/ORDER-371584/detail-03.webp","assets/products/gaming/ORDER-371584/detail-04.webp"
"ORDER-371585","gaming","Gaming and entertainment product 25","منتج الألعاب والترفيه 25","游戏娱乐商品 25","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371585/main.webp","assets/products/gaming/ORDER-371585/detail-01.webp","assets/products/gaming/ORDER-371585/detail-02.webp","assets/products/gaming/ORDER-371585/detail-03.webp","assets/products/gaming/ORDER-371585/detail-04.webp"
"ORDER-371586","gaming","Gaming and entertainment product 26","منتج الألعاب والترفيه 26","游戏娱乐商品 26","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371586/main.webp","assets/products/gaming/ORDER-371586/detail-01.webp","assets/products/gaming/ORDER-371586/detail-02.webp","assets/products/gaming/ORDER-371586/detail-03.webp","assets/products/gaming/ORDER-371586/detail-04.webp"
"ORDER-371587","gaming","Gaming and entertainment product 27","منتج الألعاب والترفيه 27","游戏娱乐商品 27","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371587/main.webp","assets/products/gaming/ORDER-371587/detail-01.webp","assets/products/gaming/ORDER-371587/detail-02.webp","assets/products/gaming/ORDER-371587/detail-03.webp","assets/products/gaming/ORDER-371587/detail-04.webp"
"ORDER-371588","gaming","Gaming and entertainment product 28","منتج الألعاب والترفيه 28","游戏娱乐商品 28","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371588/main.webp","assets/products/gaming/ORDER-371588/detail-01.webp","assets/products/gaming/ORDER-371588/detail-02.webp","assets/products/gaming/ORDER-371588/detail-03.webp","assets/products/gaming/ORDER-371588/detail-04.webp"
"ORDER-371589","gaming","Gaming and entertainment product 29","منتج الألعاب والترفيه 29","游戏娱乐商品 29","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371589/main.webp","assets/products/gaming/ORDER-371589/detail-01.webp","assets/products/gaming/ORDER-371589/detail-02.webp","assets/products/gaming/ORDER-371589/detail-03.webp","assets/products/gaming/ORDER-371589/detail-04.webp"
"ORDER-371590","gaming","Gaming and entertainment product 30","منتج الألعاب والترفيه 30","游戏娱乐商品 30","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371590/main.webp","assets/products/gaming/ORDER-371590/detail-01.webp","assets/products/gaming/ORDER-371590/detail-02.webp","assets/products/gaming/ORDER-371590/detail-03.webp","assets/products/gaming/ORDER-371590/detail-04.webp"
"ORDER-371591","gaming","Gaming and entertainment product 31","منتج الألعاب والترفيه 31","游戏娱乐商品 31","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371591/main.webp","assets/products/gaming/ORDER-371591/detail-01.webp","assets/products/gaming/ORDER-371591/detail-02.webp","assets/products/gaming/ORDER-371591/detail-03.webp","assets/products/gaming/ORDER-371591/detail-04.webp"
"ORDER-371592","gaming","Gaming and entertainment product 32","منتج الألعاب والترفيه 32","游戏娱乐商品 32","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371592/main.webp","assets/products/gaming/ORDER-371592/detail-01.webp","assets/products/gaming/ORDER-371592/detail-02.webp","assets/products/gaming/ORDER-371592/detail-03.webp","assets/products/gaming/ORDER-371592/detail-04.webp"
"ORDER-371593","gaming","Gaming and entertainment product 33","منتج الألعاب والترفيه 33","游戏娱乐商品 33","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371593/main.webp","assets/products/gaming/ORDER-371593/detail-01.webp","assets/products/gaming/ORDER-371593/detail-02.webp","assets/products/gaming/ORDER-371593/detail-03.webp","assets/products/gaming/ORDER-371593/detail-04.webp"
"ORDER-371594","gaming","Gaming and entertainment product 34","منتج الألعاب والترفيه 34","游戏娱乐商品 34","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371594/main.webp","assets/products/gaming/ORDER-371594/detail-01.webp","assets/products/gaming/ORDER-371594/detail-02.webp","assets/products/gaming/ORDER-371594/detail-03.webp","assets/products/gaming/ORDER-371594/detail-04.webp"
"ORDER-371595","gaming","Gaming and entertainment product 35","منتج الألعاب والترفيه 35","游戏娱乐商品 35","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371595/main.webp","assets/products/gaming/ORDER-371595/detail-01.webp","assets/products/gaming/ORDER-371595/detail-02.webp","assets/products/gaming/ORDER-371595/detail-03.webp","assets/products/gaming/ORDER-371595/detail-04.webp"
"ORDER-371596","gaming","Gaming and entertainment product 36","منتج الألعاب والترفيه 36","游戏娱乐商品 36","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371596/main.webp","assets/products/gaming/ORDER-371596/detail-01.webp","assets/products/gaming/ORDER-371596/detail-02.webp","assets/products/gaming/ORDER-371596/detail-03.webp","assets/products/gaming/ORDER-371596/detail-04.webp"
"ORDER-371597","gaming","Gaming and entertainment product 37","منتج الألعاب والترفيه 37","游戏娱乐商品 37","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371597/main.webp","assets/products/gaming/ORDER-371597/detail-01.webp","assets/products/gaming/ORDER-371597/detail-02.webp","assets/products/gaming/ORDER-371597/detail-03.webp","assets/products/gaming/ORDER-371597/detail-04.webp"
"ORDER-371598","gaming","Gaming and entertainment product 38","منتج الألعاب والترفيه 38","游戏娱乐商品 38","Replace this with polished product copy based on the selected Gulf-market bestseller.","استبدل هذا النص بوصف احترافي للمنتج المناسب لسوق الخليج.","替换为适合海湾市场爆品的正式商品描述。","$99-$199","$75","$65","$55","assets/products/gaming/ORDER-371598/main.webp","assets/products/gaming/ORDER-371598/detail-01.webp","assets/products/gaming/ORDER-371598/detail-02.webp","assets/products/gaming/ORDER-371598/detail-03.webp","assets/products/gaming/ORDER-371598/detail-04.webp"
